FIPS,COUNTY,STATE,STABRV,PROVIDERS,PRESCRIBERS,TOTPOP,FEMPOP,RPRAFEM,FERTRATE,BIRTHS_EST,RATIO,REQPROV,COVERAGE,GAP
21109,Jackson County,Kentucky,KY,0,0,13029,6423,2097,61.87,130,0.00,1,0.00,1
21111,Jefferson County,Kentucky,KY,7,3,777874,401180,155698,60.21,9375,0.00,47,0.15,40
21113,Jessamine County,Kentucky,KY,1,0,53016,27259,10655,61.87,659,0.00,3,0.33,2
21115,Johnson County,Kentucky,KY,0,0,22794,11540,4040,61.87,250,0.00,1,0.00,1
21117,Kenton County,Kentucky,KY,1,1,169495,84558,33660,64.2,2161,0.00,11,0.09,10
21119,Knott County,Kentucky,KY,1,1,14506,7304,2547,61.87,158,0.00,1,1.00,0
21121,Knox County,Kentucky,KY,0,0,30367,15642,5618,61.87,348,0.00,2,0.00,2
21123,Larue County,Kentucky,KY,1,0,14768,7378,2453,61.87,152,0.00,1,1.00,0
21125,Laurel County,Kentucky,KY,0,0,62090,31440,11695,61.87,724,0.00,4,0.00,4
21127,Lawrence County,Kentucky,KY,0,0,16274,8214,2738,61.87,169,0.00,1,0.00,1
21129,Lee County,Kentucky,KY,0,0,7263,3142,999,61.87,62,0.00,0,0,0
21131,Leslie County,Kentucky,KY,0,0,10622,5238,1795,61.87,111,0.00,1,0.00,1
21133,Letcher County,Kentucky,KY,1,1,21784,10970,3604,61.87,223,0.00,1,1.00,0
21135,Lewis County,Kentucky,KY,0,0,13103,6498,2209,61.87,137,0.00,1,0.00,1
21137,Lincoln County,Kentucky,KY,0,0,24314,12351,4332,61.87,268,0.00,1,0.00,1
21139,Livingston County,Kentucky,KY,0,0,8989,4576,1454,61.87,90,0.00,0,0,0
21141,Logan County,Kentucky,KY,1,0,27319,13973,4857,61.87,301,0.00,2,0.50,1
21143,Lyon County,Kentucky,KY,0,0,8700,3939,1030,61.87,64,0.00,0,0,0
21145,McCracken County,Kentucky,KY,0,0,67394,34948,12118,61.87,750,0.00,4,0.00,4
21147,McCreary County,Kentucky,KY,0,0,17044,7656,2639,61.87,163,0.00,1,0.00,1
21149,McLean County,Kentucky,KY,1,1,9182,4601,1517,61.87,94,0.00,0,0,-1
21151,Madison County,Kentucky,KY,0,0,92194,47060,21366,61.87,1322,0.00,7,0.00,7
21153,Magoffin County,Kentucky,KY,0,0,11818,5875,2001,61.87,124,0.00,1,0.00,1
21155,Marion County,Kentucky,KY,0,0,19556,9653,3397,61.87,210,0.00,1,0.00,1
21157,Marshall County,Kentucky,KY,0,0,31662,15939,5215,61.87,323,0.00,2,0.00,2
21159,Martin County,Kentucky,KY,0,0,11394,5016,1694,61.87,105,0.00,1,0.00,1
21161,Mason County,Kentucky,KY,0,0,17103,8656,2974,61.87,184,0.00,1,0.00,1
21163,Meade County,Kentucky,KY,0,0,29735,14692,5701,61.87,353,0.00,2,0.00,2
21165,Menifee County,Kentucky,KY,0,0,6149,2830,996,61.87,62,0.00,0,0,0
21167,Mercer County,Kentucky,KY,0,0,22470,11387,3797,61.87,235,0.00,1,0.00,1
21169,Metcalfe County,Kentucky,KY,1,0,10275,5208,1661,61.87,103,0.00,1,1.00,0
21171,Monroe County,Kentucky,KY,0,0,11269,5609,1917,61.87,119,0.00,1,0.00,1
21173,Montgomery County,Kentucky,KY,0,0,28084,14368,5366,61.87,332,0.00,2,0.00,2
21175,Morgan County,Kentucky,KY,0,0,13772,5928,2000,61.87,124,0.00,1,0.00,1
21177,Muhlenberg County,Kentucky,KY,0,0,31011,15675,5235,61.87,324,0.00,2,0.00,2
21179,Nelson County,Kentucky,KY,1,0,46440,23196,8488,61.87,525,0.00,3,0.33,2
21181,Nicholas County,Kentucky,KY,0,0,7517,3803,1335,61.87,83,0.00,0,0,0
21183,Ohio County,Kentucky,KY,0,0,23861,11851,4181,61.87,259,0.00,1,0.00,1
21185,Oldham County,Kentucky,KY,2,2,67586,31998,11392,61.87,705,0.00,4,0.50,2
21187,Owen County,Kentucky,KY,0,0,11160,5466,1915,61.87,118,0.00,1,0.00,1
21189,Owsley County,Kentucky,KY,0,0,4094,2132,531,61.87,33,0.00,0,0,0
21191,Pendleton County,Kentucky,KY,0,0,14625,7074,2422,61.87,150,0.00,1,0.00,1
21193,Perry County,Kentucky,KY,0,0,28421,14301,4905,61.87,303,0.00,2,0.00,2
21195,Pike County,Kentucky,KY,0,0,58914,30155,10275,61.87,636,0.00,3,0.00,3
21197,Powell County,Kentucky,KY,0,0,13050,6444,2317,61.87,143,0.00,1,0.00,1
21199,Pulaski County,Kentucky,KY,0,0,64717,33137,11304,61.87,699,0.00,3,0.00,3
21201,Robertson County,Kentucky,KY,0,0,2196,1213,417,61.87,26,0.00,0,0,0
21203,Rockcastle County,Kentucky,KY,0,0,16167,8215,2837,61.87,176,0.00,1,0.00,1
21205,Rowan County,Kentucky,KY,0,0,24654,12839,6135,61.87,380,0.00,2,0.00,2
21207,Russell County,Kentucky,KY,0,0,17909,9105,2963,61.87,183,0.00,1,0.00,1
21209,Scott County,Kentucky,KY,0,1,56267,28602,11626,61.87,719,0.00,4,0.00,4
21211,Shelby County,Kentucky,KY,2,0,47523,24330,9280,61.87,574,0.00,3,0.67,1
21213,Simpson County,Kentucky,KY,3,1,19324,9801,3517,61.87,218,0.00,1,3.00,-2
21215,Spencer County,Kentucky,KY,1,0,19256,9485,3427,61.87,212,0.00,1,1.00,0
21217,Taylor County,Kentucky,KY,1,0,25948,13199,4929,61.87,305,0.00,2,0.50,1
21219,Todd County,Kentucky,KY,1,0,12206,6083,2116,61.87,131,0.00,1,1.00,0
21221,Trigg County,Kentucky,KY,0,0,14067,7077,2243,61.87,139,0.00,1,0.00,1
21223,Trimble County,Kentucky,KY,0,0,8502,4202,1440,61.87,89,0.00,0,0,0
21225,Union County,Kentucky,KY,1,0,13786,6621,2497,61.87,154,0.00,1,1.00,0
21227,Warren County,Kentucky,KY,3,1,137212,67588,31005,58.6,1817,0.00,9,0.33,6
21229,Washington County,Kentucky,KY,0,0,11957,6018,2043,61.87,126,0.00,1,0.00,1
21231,Wayne County,Kentucky,KY,0,0,19743,9968,3452,61.87,214,0.00,1,0.00,1
21233,Webster County,Kentucky,KY,0,0,12994,6553,2312,61.87,143,0.00,1,0.00,1
21235,Whitley County,Kentucky,KY,0,0,36578,18467,7041,61.87,436,0.00,2,0.00,2
21237,Wolfe County,Kentucky,KY,0,0,6666,3244,1077,61.87,67,0.00,0,0,0
21239,Woodford County,Kentucky,KY,0,1,26758,14205,4963,61.87,307,0.00,2,0.00,2
22001,Acadia Parish,Louisiana,LA,0,0,58200,29409,11024,66.64,735,0.00,4,0.00,4
22003,Allen Parish,Louisiana,LA,1,0,23085,9897,3618,66.64,241,0.00,1,1.00,0
22005,Ascension Parish,Louisiana,LA,5,0,128369,63428,26408,63.77,1684,0.00,8,0.63,3
22007,Assumption Parish,Louisiana,LA,2,0,21366,11222,4000,66.64,267,0.00,1,2.00,-1
22009,Avoyelles Parish,Louisiana,LA,0,0,39880,19715,7144,66.64,476,0.00,2,0.00,2
22011,Beauregard Parish,Louisiana,LA,1,0,36417,17780,6460,66.64,430,0.00,2,0.50,1
22013,Bienville Parish,Louisiana,LA,0,0,13130,6908,2291,66.64,153,0.00,1,0.00,1
22015,Bossier Parish,Louisiana,LA,1,0,129144,65050,26148,61.3,1603,0.00,8,0.13,7
22017,Caddo Parish,Louisiana,LA,1,0,233092,125796,45515,61.85,2815,0.00,14,0.07,13
22019,Calcasieu Parish,Louisiana,LA,2,0,205282,108323,40076,64.08,2568,0.00,13,0.15,11
22021,Caldwell Parish,Louisiana,LA,0,0,9707,4629,1579,66.64,105,0.00,1,0.00,1
22023,Cameron Parish,Louisiana,LA,1,0,5650,2838,864,66.64,58,0.00,0,0,-1
22025,Catahoula Parish,Louisiana,LA,0,0,9117,4362,1468,66.64,98,0.00,0,0,0
22027,Claiborne Parish,Louisiana,LA,0,0,14456,6179,1943,66.64,129,0.00,1,0.00,1
22029,Concordia Parish,Louisiana,LA,0,0,18989,9310,3234,66.64,216,0.00,1,0.00,1
22031,De Soto Parish,Louisiana,LA,0,0,26803,13668,4974,66.64,331,0.00,2,0.00,2
22033,East Baton Rouge Parish,Louisiana,LA,11,1,453301,236987,101492,55.96,5679,0.00,28,0.39,17
22035,East Carroll Parish,Louisiana,LA,0,0,7502,3355,1152,66.64,77,0.00,0,0,0
22037,East Feliciana Parish,Louisiana,LA,0,0,19588,8704,2764,66.64,184,0.00,1,0.00,1
22039,Evangeline Parish,Louisiana,LA,0,0,32538,15742,5820,66.64,388,0.00,2,0.00,2
22041,Franklin Parish,Louisiana,LA,0,0,19964,10223,3583,66.64,239,0.00,1,0.00,1
22043,Grant Parish,Louisiana,LA,0,0,22236,9574,3390,66.64,226,0.00,1,0.00,1
22045,Iberia Parish,Louisiana,LA,0,0,70518,35694,13176,66.64,878,0.00,4,0.00,4
22047,Iberville Parish,Louisiana,LA,2,0,30651,15131,5770,66.64,385,0.00,2,1.00,0
22049,Jackson Parish,Louisiana,LA,0,0,15214,7420,2460,66.64,164,0.00,1,0.00,1
22051,Jefferson Parish,Louisiana,LA,6,2,433688,225800,82275,64.52,5308,0.00,27,0.22,21
22053,Jefferson Davis Parish,Louisiana,LA,1,0,32270,16379,6081,66.64,405,0.00,2,0.50,1
22055,Lafayette Parish,Louisiana,LA,8,2,244205,123480,51842,65.35,3388,0.00,17,0.47,9
22057,Lafourche Parish,Louisiana,LA,2,0,97677,49469,18763,66.64,1250,0.00,6,0.33,4
22059,LaSalle Parish,Louisiana,LA,0,0,14770,6966,2497,66.64,166,0.00,1,0.00,1
22061,Lincoln Parish,Louisiana,LA,0,0,48415,24695,12239,66.64,816,0.00,4,0.00,4
22063,Livingston Parish,Louisiana,LA,5,0,145830,71168,30069,62.66,1884,0.00,9,0.56,4
22065,Madison Parish,Louisiana,LA,0,0,10297,5225,2054,66.64,137,0.00,1,0.00,1
22067,Morehouse Parish,Louisiana,LA,0,0,25852,13325,4541,66.64,303,0.00,2,0.00,2
22069,Natchitoches Parish,Louisiana,LA,0,0,37896,19640,8331,66.64,555,0.00,3,0.00,3
22071,Orleans Parish,Louisiana,LA,8,2,376971,201642,83976,49.65,4169,0.00,21,0.38,13
22073,Ouachita Parish,Louisiana,LA,1,0,158768,83363,32657,62.71,2048,0.00,10,0.10,9
22075,Plaquemines Parish,Louisiana,LA,2,0,23536,11878,4528,66.64,302,0.00,2,1.00,0
22077,Pointe Coupee Parish,Louisiana,LA,1,0,20951,10669,3590,66.64,239,0.00,1,1.00,0
22079,Rapides Parish,Louisiana,LA,0,0,128654,67108,24536,69,1693,0.00,8,0.00,8
22081,Red River Parish,Louisiana,LA,0,0,7787,3924,1386,66.64,92,0.00,0,0,0
22083,Richland Parish,Louisiana,LA,0,0,20110,10173,3745,66.64,250,0.00,1,0.00,1
22085,Sabine Parish,Louisiana,LA,0,0,22377,11224,3842,66.64,256,0.00,1,0.00,1
22087,St. Bernard Parish,Louisiana,LA,0,0,43821,22372,9488,66.64,632,0.00,3,0.00,3
22089,St. Charles Parish,Louisiana,LA,3,0,52411,26115,10092,66.64,673,0.00,3,1.00,0
22091,St. Helena Parish,Louisiana,LA,1,0,10881,5668,2142,66.64,143,0.00,1,1.00,0
22093,St. James Parish,Louisiana,LA,2,0,20390,10533,3859,66.64,257,0.00,1,2.00,-1
22095,St. John the Baptist Parish,Louisiana,LA,2,0,42704,21691,8303,66.64,553,0.00,3,0.67,1
22097,St. Landry Parish,Louisiana,LA,1,1,82999,42751,15561,66.64,1037,0.00,5,0.20,4
22099,St. Martin Parish,Louisiana,LA,3,1,52222,26459,9696,66.64,646,0.00,3,1.00,0
22101,St. Mary Parish,Louisiana,LA,0,0,49818,25147,8889,66.64,592,0.00,3,0.00,3
22103,St. Tammany Parish,Louisiana,LA,0,1,269388,134388,49785,61.83,3078,0.00,15,0.00,15
22105,Tangipahoa Parish,Louisiana,LA,0,0,135217,68076,28031,70.21,1968,0.00,10,0.00,10
22107,Tensas Parish,Louisiana,LA,0,0,4269,2221,668,66.64,45,0.00,0,0,0
22109,Terrebonne Parish,Louisiana,LA,2,0,108708,55660,21010,65.49,1376,0.00,7,0.29,5
22111,Union Parish,Louisiana,LA,0,0,21272,10547,3546,66.64,236,0.00,1,0.00,1
22113,Vermilion Parish,Louisiana,LA,6,1,57775,29534,10908,66.64,727,0.00,4,1.50,-2
22115,Vernon Parish,Louisiana,LA,0,0,49064,22974,9870,66.64,658,0.00,3,0.00,3
22117,Washington Parish,Louisiana,LA,0,0,45794,22927,8210,66.64,547,0.00,3,0.00,3
22119,Webster Parish,Louisiana,LA,0,0,37356,19012,6479,66.64,432,0.00,2,0.00,2
22121,West Baton Rouge Parish,Louisiana,LA,1,0,27064,13859,5309,66.64,354,0.00,2,0.50,1
22123,West Carroll Parish,Louisiana,LA,0,0,9959,4895,1667,66.64,111,0.00,1,0.00,1
22125,West Feliciana Parish,Louisiana,LA,0,0,15334,5022,1726,66.64,115,0.00,1,0.00,1
22127,Winn Parish,Louisiana,LA,0,0,13875,6421,2166,66.64,144,0.00,1,0.00,1
23001,Androscoggin County,Maine,ME,1,0,111034,56226,20698,54.26,1123,0.00,6,0.17,5
23003,Aroostook County,Maine,ME,0,0,67272,33611,10092,51.48,520,0.00,3,0.00,3
23005,Cumberland County,Maine,ME,9,1,305231,153853,58902,48.74,2871,0.00,14,0.64,5
23007,Franklin County,Maine,ME,0,0,29487,14935,5207,51.48,268,0.00,1,0.00,1
23009,Hancock County,Maine,ME,0,0,55417,28400,8590,51.48,442,0.00,2,0.00,2
23011,Kennebec County,Maine,ME,1,0,124486,62975,22104,49.86,1102,0.00,6,0.17,5
23013,Knox County,Maine,ME,1,0,40519,20115,5898,51.48,304,0.00,2,0.50,1
23015,Lincoln County,Maine,ME,0,0,35065,17813,5058,51.48,260,0.00,1,0.00,1
23017,Oxford County,Maine,ME,0,0,57807,28959,9284,51.48,478,0.00,2,0.00,2
23019,Penobscot County,Maine,ME,1,0,152765,76553,28752,45.18,1299,0.00,6,0.17,5
23021,Piscataquis County,Maine,ME,0,0,16760,8280,2411,51.48,124,0.00,1,0.00,1
23023,Sagadahoc County,Maine,ME,0,0,36530,18582,5949,51.48,306,0.00,2,0.00,2
23025,Somerset County,Maine,ME,0,0,50424,25368,8201,51.48,422,0.00,2,0.00,2
23027,Waldo County,Maine,ME,1,0,39618,19964,6446,51.48,332,0.00,2,0.50,1
23029,Washington County,Maine,ME,0,0,31003,15716,4790,51.48,247,0.00,1,0.00,1
23031,York County,Maine,ME,5,0,214591,107388,37346,49.59,1852,0.00,9,0.56,4
24001,Allegany County,Maryland,MD,1,0,68684,32271,11664,56.24,656,0.00,3,0.33,2
24003,Anne Arundel County,Maryland,MD,9,2,590336,293531,114920,60.95,7004,0.00,35,0.26,26
24005,Baltimore County,Maryland,MD,27,9,849316,445795,168967,55.5,9378,0.00,47,0.57,20
24009,Calvert County,Maryland,MD,1,0,92515,46408,16707,56.24,940,0.00,5,0.20,4
24011,Caroline County,Maryland,MD,2,2,33234,16869,6158,56.24,346,0.00,2,1.00,0
24013,Carroll County,Maryland,MD,2,0,173873,86453,30754,58.76,1807,0.00,9,0.22,7
24015,Cecil County,Maryland,MD,5,1,103905,51935,19010,59.39,1129,0.00,6,0.83,1
24017,Charles County,Maryland,MD,1,0,168698,85334,33203,55.54,1844,0.00,9,0.11,8
24019,Dorchester County,Maryland,MD,1,0,32486,17119,5733,56.24,322,0.00,2,0.50,1
24021,Frederick County,Maryland,MD,5,2,279835,135094,54302,58.82,3194,0.00,16,0.31,11
24023,Garrett County,Maryland,MD,0,0,28955,14468,4643,56.24,261,0.00,1,0.00,1
24025,Harford County,Maryland,MD,7,1,262977,131594,48729,53.93,2628,0.00,13,0.54,6
24027,Howard County,Maryland,MD,11,1,334529,167382,65363,49.72,3250,0.00,16,0.69,5
24029,Kent County,Maryland,MD,0,0,19335,10105,3443,56.24,194,0.00,1,0.00,1
24031,Montgomery County,Maryland,MD,16,8,1054827,542909,201574,57.21,11532,0.00,58,0.28,42
24033,Prince George's County,Maryland,MD,12,0,955306,494721,193170,55.83,10785,0.00,54,0.22,42
24035,Queen Anne's County,Maryland,MD,2,2,49702,24943,7993,56.24,450,0.00,2,1.00,0
24037,St. Mary's County,Maryland,MD,1,0,114468,56326,22915,61.58,1411,0.00,7,0.14,6
24039,Somerset County,Maryland,MD,0,0,24834,11299,4589,56.24,258,0.00,1,0.00,1
24041,Talbot County,Maryland,MD,1,2,37510,19691,5295,56.24,298,0.00,1,1.00,0
24043,Washington County,Maryland,MD,2,1,154937,75218,26814,59.41,1593,0.00,8,0.25,6
24045,Wicomico County,Maryland,MD,0,0,103223,53805,22342,56.24,1257,0.00,6,0.00,6
24047,Worcester County,Maryland,MD,0,0,52322,26710,7785,56.24,438,0.00,2,0.00,2
24510,Baltimore city,Maryland,MD,20,7,576498,313419,134037,53.96,7233,0.00,36,0.56,16
25001,Barnstable County,Massachusetts,MA,5,0,232411,117859,31387,47.54,1492,0.00,7,0.71,2
25003,Berkshire County,Massachusetts,MA,2,0,128657,66195,21992,44.2,972,0.00,5,0.40,3
25005,Bristol County,Massachusetts,MA,10,2,580164,295324,111090,51.91,5767,0.00,29,0.34,19
25007,Dukes County,Massachusetts,MA,0,0,20277,10247,3098,48.54,150,0.00,1,0.00,1
25009,Essex County,Massachusetts,MA,12,3,807074,414621,153796,55.21,8491,0.00,42,0.29,30
25011,Franklin County,Massachusetts,MA,1,0,71085,36293,11859,48.54,576,0.00,3,0.33,2
25013,Hampden County,Massachusetts,MA,7,1,462718,239792,91728,52.82,4845,0.00,24,0.29,17
25015,Hampshire County,Massachusetts,MA,2,2,161572,86330,40599,23.72,963,0.00,5,0.40,3
25017,Middlesex County,Massachusetts,MA,39,6,1614742,823473,335419,47.84,16046,0.00,80,0.49,41
25019,Nantucket County,Massachusetts,MA,0,0,13795,6190,2111,48.54,102,0.00,1,0.00,1
25021,Norfolk County,Massachusetts,MA,28,3,724505,371311,141937,51.42,7298,0.00,36,0.78,8
25023,Plymouth County,Massachusetts,MA,7,3,533003,269666,94729,57.78,5473,0.00,27,0.26,20
25025,Suffolk County,Massachusetts,MA,19,7,771245,409320,205198,39.99,8206,0.00,41,0.46,22
25027,Worcester County,Massachusetts,MA,13,0,862029,432057,166251,52.43,8717,0.00,44,0.30,31
26001,Alcona County,Michigan,MI,0,0,10138,5011,1094,55.93,61,0.00,0,0,0
26003,Alger County,Michigan,MI,2,0,8911,3936,1055,55.93,59,0.00,0,0,-2
26005,Allegan County,Michigan,MI,1,0,120950,59550,21551,56.98,1228,0.00,6,0.17,5
26007,Alpena County,Michigan,MI,0,0,28913,14543,4413,55.93,247,0.00,1,0.00,1
26009,Antrim County,Michigan,MI,0,0,23427,11710,3302,55.93,185,0.00,1,0.00,1
26011,Arenac County,Michigan,MI,0,0,15009,7377,2167,55.93,121,0.00,1,0.00,1
26013,Baraga County,Michigan,MI,0,0,8249,3684,1020,55.93,57,0.00,0,0,0
26015,Barry County,Michigan,MI,0,0,62014,30795,10565,55.93,591,0.00,3,0.00,3
26017,Bay County,Michigan,MI,0,0,102985,52598,17951,51.86,931,0.00,5,0.00,5
26019,Benzie County,Michigan,MI,0,0,17926,8867,2524,55.93,141,0.00,1,0.00,1
26021,Berrien County,Michigan,MI,1,0,153101,78247,26725,58.52,1564,0.00,8,0.13,7
26023,Branch County,Michigan,MI,0,0,44677,21590,7330,55.93,410,0.00,2,0.00,2
26025,Calhoun County,Michigan,MI,1,1,133819,67999,24937,61.6,1536,0.00,8,0.13,7
26027,Cass County,Michigan,MI,2,0,51632,25590,8304,55.93,464,0.00,2,1.00,0
26029,Charlevoix County,Michigan,MI,0,0,26109,13062,3908,55.93,219,0.00,1,0.00,1
26031,Cheboygan County,Michigan,MI,0,0,25654,12680,3619,55.93,202,0.00,1,0.00,1
26033,Chippewa County,Michigan,MI,0,1,37091,17207,6683,55.93,374,0.00,2,0.00,2
26035,Clare County,Michigan,MI,1,0,30827,15238,4577,55.93,256,0.00,1,1.00,0
26037,Clinton County,Michigan,MI,6,0,78895,39615,14286,55.93,799,0.00,4,1.50,-2
26039,Crawford County,Michigan,MI,0,0,13102,6431,1805,55.93,101,0.00,1,0.00,1
26041,Delta County,Michigan,MI,0,0,36836,18095,5502,55.93,308,0.00,2,0.00,2
26043,Dickinson County,Michigan,MI,0,0,25954,12845,3902,55.93,218,0.00,1,0.00,1
26045,Eaton County,Michigan,MI,1,1,108944,55057,20078,54.24,1089,0.00,5,0.20,4
26047,Emmet County,Michigan,MI,0,0,33946,17004,5774,55.93,323,0.00,2,0.00,2
26049,Genesee County,Michigan,MI,0,0,404208,209425,75317,59.23,4461,0.00,22,0.00,22
26051,Gladwin County,Michigan,MI,0,0,25344,12576,3504,55.93,196,0.00,1,0.00,1
26053,Gogebic County,Michigan,MI,0,0,14858,7049,2085,55.93,117,0.00,1,0.00,1
26055,Grand Traverse County,Michigan,MI,0,0,94562,47753,16633,55.93,930,0.00,5,0.00,5
26057,Gratiot County,Michigan,MI,0,0,41758,19240,7231,55.93,404,0.00,2,0.00,2
26059,Hillsdale County,Michigan,MI,0,0,45673,22726,7873,55.93,440,0.00,2,0.00,2
26061,Houghton County,Michigan,MI,0,0,37485,17129,6911,55.93,387,0.00,2,0.00,2
26063,Huron County,Michigan,MI,0,0,31542,15809,4479,55.93,251,0.00,1,0.00,1
26065,Ingham County,Michigan,MI,6,0,284034,145844,68099,42.85,2918,0.00,15,0.40,9
26067,Ionia County,Michigan,MI,0,0,66564,30789,11444,55.93,640,0.00,3,0.00,3
26069,Iosco County,Michigan,MI,0,0,25262,12584,3289,55.93,184,0.00,1,0.00,1
26071,Iron County,Michigan,MI,0,0,11580,5779,1470,55.93,82,0.00,0,0,0
26073,Isabella County,Michigan,MI,1,0,65623,33733,17403,55.93,973,0.00,5,0.20,4
26075,Jackson County,Michigan,MI,0,0,160050,78166,27440,60.97,1673,0.00,8,0.00,8
26077,Kalamazoo County,Michigan,MI,8,0,261108,132908,58115,47.46,2758,0.00,14,0.57,6
26079,Kalkaska County,Michigan,MI,0,0,17813,8755,2970,55.93,166,0.00,1,0.00,1
26081,Kent County,Michigan,MI,6,0,658046,330175,138533,59.6,8257,0.00,41,0.15,35
26083,Keweenaw County,Michigan,MI,0,0,2052,998,231,55.93,13,0.00,0,0,0
26085,Lake County,Michigan,MI,0,0,12248,5937,1527,55.93,85,0.00,0,0,0
26087,Lapeer County,Michigan,MI,1,0,88644,43224,14275,55.93,798,0.00,4,0.25,3
26089,Leelanau County,Michigan,MI,1,0,22251,11205,2935,55.93,164,0.00,1,1.00,0
26091,Lenawee County,Michigan,MI,1,0,99346,48836,16992,55.93,950,0.00,5,0.20,4
26093,Livingston County,Michigan,MI,1,0,195014,95620,32879,53.13,1747,0.00,9,0.11,8
26095,Luce County,Michigan,MI,0,0,5520,2239,666,55.93,37,0.00,0,0,0
26097,Mackinac County,Michigan,MI,0,0,10814,5232,1448,55.93,81,0.00,0,0,0
26099,Macomb County,Michigan,MI,4,0,876792,448449,163603,53.65,8777,0.00,44,0.09,40
26101,Manistee County,Michigan,MI,0,0,24939,12087,3366,55.93,188,0.00,1,0.00,1
26103,Marquette County,Michigan,MI,2,0,66380,32749,13321,55.93,745,0.00,4,0.50,2
26105,Mason County,Michigan,MI,0,0,29103,14498,4458,55.93,249,0.00,1,0.00,1
26107,Mecosta County,Michigan,MI,0,0,40051,19826,8022,55.93,449,0.00,2,0.00,2
26109,Menominee County,Michigan,MI,0,0,23477,11402,3422,55.93,191,0.00,1,0.00,1
26111,Midland County,Michigan,MI,0,0,83467,41883,15035,55.93,841,0.00,4,0.00,4
26113,Missaukee County,Michigan,MI,0,0,15038,7415,2458,55.93,137,0.00,1,0.00,1
26115,Monroe County,Michigan,MI,1,0,155274,77417,27195,55.45,1508,0.00,8,0.13,7
26117,Montcalm County,Michigan,MI,0,0,66430,31988,11035,55.93,617,0.00,3,0.00,3
26119,Montmorency County,Michigan,MI,0,0,9164,4478,1069,55.93,60,0.00,0,0,0
26121,Muskegon County,Michigan,MI,2,0,176511,88078,32376,57.67,1867,0.00,9,0.22,7
26123,Newaygo County,Michigan,MI,1,0,49653,24524,8143,55.93,455,0.00,2,0.50,1
26125,Oakland County,Michigan,MI,17,1,1270017,644746,235468,54.56,12847,0.00,64,0.27,47
26127,Oceana County,Michigan,MI,0,0,26555,12960,4198,55.93,235,0.00,1,0.00,1
26129,Ogemaw County,Michigan,MI,0,0,20745,10239,2952,55.93,165,0.00,1,0.00,1
26131,Ontonagon County,Michigan,MI,0,0,5891,2870,621,55.93,35,0.00,0,0,0
26133,Osceola County,Michigan,MI,0,0,22917,11194,3669,55.93,205,0.00,1,0.00,1
26135,Oscoda County,Michigan,MI,0,0,8206,3988,1031,55.93,58,0.00,0,0,0
26137,Otsego County,Michigan,MI,0,0,25016,12453,4017,55.93,225,0.00,1,0.00,1
26139,Ottawa County,Michigan,MI,3,0,299157,147809,62311,50.62,3154,0.00,16,0.19,13
26141,Presque Isle County,Michigan,MI,0,0,12976,6492,1670,55.93,93,0.00,0,0,0
26143,Roscommon County,Michigan,MI,0,0,23458,11709,2794,55.93,156,0.00,1,0.00,1
26145,Saginaw County,Michigan,MI,1,1,189591,97385,34828,57.77,2012,0.00,10,0.10,9
26147,St. Clair County,Michigan,MI,1,0,160053,80054,26919,53.49,1440,0.00,7,0.14,6
26149,St. Joseph County,Michigan,MI,1,0,60828,30273,10643,55.93,595,0.00,3,0.33,2
26151,Sanilac County,Michigan,MI,0,0,40829,20306,6438,55.93,360,0.00,2,0.00,2
26153,Schoolcraft County,Michigan,MI,0,0,8004,3962,971,55.93,54,0.00,0,0,0
26155,Shiawassee County,Michigan,MI,5,0,68203,34315,11940,55.93,668,0.00,3,1.67,-2
26157,Tuscola County,Michigan,MI,1,0,53288,26224,8611,55.93,482,0.00,2,0.50,1
26159,Van Buren County,Michigan,MI,3,0,75550,37907,12947,55.93,724,0.00,4,0.75,1
26161,Washtenaw County,Michigan,MI,10,0,369390,187110,85866,38.5,3306,0.00,17,0.59,7
26163,Wayne County,Michigan,MI,10,0,1774816,923231,349872,61.37,21472,0.00,107,0.09,97
26165,Wexford County,Michigan,MI,0,0,33552,16704,5713,55.93,320,0.00,2,0.00,2
27001,Aitkin County,Minnesota,MN,0,0,15747,7781,1960,61.65,121,0.00,1,0.00,1
27003,Anoka County,Minnesota,MN,13,2,367018,179347,69437,60.34,4190,0.00,21,0.62,8
27005,Becker County,Minnesota,MN,0,0,34995,17488,5752,61.65,355,0.00,2,0.00,2
27007,Beltrami County,Minnesota,MN,0,0,46033,23010,9127,61.65,563,0.00,3,0.00,3
27009,Benton County,Minnesota,MN,3,0,41087,20422,8432,61.65,520,0.00,3,1.00,0
27011,Big Stone County,Minnesota,MN,0,0,5155,2566,742,61.65,46,0.00,0,0,0
27013,Blue Earth County,Minnesota,MN,0,0,68575,33977,16328,61.65,1007,0.00,5,0.00,5
27015,Brown County,Minnesota,MN,0,0,25894,12936,4456,61.65,275,0.00,1,0.00,1
27017,Carlton County,Minnesota,MN,0,0,36145,17030,5832,61.65,360,0.00,2,0.00,2
27019,Carver County,Minnesota,MN,5,1,105694,52849,20066,61.65,1237,0.00,6,0.83,1
27021,Cass County,Minnesota,MN,1,0,29917,14496,4133,61.65,255,0.00,1,1.00,0
27023,Chippewa County,Minnesota,MN,0,0,12509,6191,2030,61.65,125,0.00,1,0.00,1
27025,Chisago County,Minnesota,MN,0,0,56328,26990,9624,61.65,593,0.00,3,0.00,3
27027,Clay County,Minnesota,MN,4,0,64975,32571,14672,61.65,905,0.00,5,0.80,1
